"PID","infoCond","optimCond","block","banditTrial","estOption","optionType","optOptimality","value","condition","minObs","maxObs"
32993,"info","eq",4,47,"imgNWTK/FindOutNow.jpg","target","NA",100,"info, eq",90,110
32993,"info","eq",4,48,"imgNWTK/FindOutNow.jpg","target","NA",110,"info, eq",90,110
32993,"info","eq",4,48,"imgNWTK/KeepItSecret.jpg","non-target","NA",98,"info, eq",90,110
32993,"info","eq",4,49,"imgNWTK/FindOutNow.jpg","target","NA",90,"info, eq",90,110
32993,"info","eq",4,49,"imgNWTK/KeepItSecret.jpg","non-target","NA",100,"info, eq",90,110
32993,"info","eq",4,50,"imgNWTK/KeepItSecret.jpg","non-target","NA",93,"info, eq",90,110
32993,"info","eq",4,50,"imgNWTK/FindOutNow.jpg","target","NA",98,"info, eq",90,110
32993,"info","eq",4,51,"imgNWTK/KeepItSecret.jpg","non-target","NA",100,"info, eq",90,110
32993,"info","eq",4,51,"imgNWTK/FindOutNow.jpg","target","NA",95,"info, eq",90,110
32993,"info","eq",4,52,"imgNWTK/KeepItSecret.jpg","non-target","NA",93,"info, eq",90,110
32993,"info","eq",4,52,"imgNWTK/FindOutNow.jpg","target","NA",106,"info, eq",90,110
32993,"info","eq",4,53,"imgNWTK/KeepItSecret.jpg","non-target","NA",100,"info, eq",90,110
32993,"info","eq",4,53,"imgNWTK/FindOutNow.jpg","target","NA",94,"info, eq",90,110
32993,"info","eq",4,54,"imgNWTK/KeepItSecret.jpg","non-target","NA",100,"info, eq",90,110
32993,"info","eq",4,54,"imgNWTK/FindOutNow.jpg","target","NA",98,"info, eq",90,110
32993,"info","eq",4,55,"imgNWTK/FindOutNow.jpg","target","NA",100,"info, eq",90,110
32993,"info","eq",4,55,"imgNWTK/KeepItSecret.jpg","non-target","NA",98,"info, eq",90,110
32993,"info","eq",4,56,"imgNWTK/KeepItSecret.jpg","non-target","NA",98,"info, eq",90,110
32993,"info","eq",4,56,"imgNWTK/FindOutNow.jpg","target","NA",104,"info, eq",90,110
32993,"info","eq",4,57,"imgNWTK/FindOutNow.jpg","target","NA",100,"info, eq",90,110
32993,"info","eq",4,57,"imgNWTK/KeepItSecret.jpg","non-target","NA",96,"info, eq",90,110
32993,"info","eq",4,58,"imgNWTK/FindOutNow.jpg","target","NA",95,"info, eq",90,110
32993,"info","eq",4,58,"imgNWTK/KeepItSecret.jpg","non-target","NA",100,"info, eq",90,110
32993,"info","eq",4,59,"imgNWTK/FindOutNow.jpg","target","NA",95,"info, eq",90,110
32993,"info","eq",4,59,"imgNWTK/KeepItSecret.jpg","non-target","NA",94,"info, eq",90,110
32993,"info","eq",4,60,"imgNWTK/FindOutNow.jpg","target","NA",105,"info, eq",90,110
32993,"info","eq",4,60,"imgNWTK/KeepItSecret.jpg","non-target","NA",96,"info, eq",90,110
34179,"info","optim",4,46,"imgNWTK/FindOutNow.jpg","target","optim",118,"info, optim",70,130
34179,"info","optim",4,46,"imgNWTK/KeepItSecret.jpg","non-target","sub",88,"info, optim",70,130
34179,"info","optim",4,47,"imgNWTK/FindOutNow.jpg","target","optim",118,"info, optim",70,130
34179,"info","optim",4,47,"imgNWTK/KeepItSecret.jpg","non-target","sub",88,"info, optim",70,130
34179,"info","optim",4,48,"imgNWTK/KeepItSecret.jpg","non-target","sub",88,"info, optim",70,130
34179,"info","optim",4,48,"imgNWTK/FindOutNow.jpg","target","optim",118,"info, optim",70,130
34179,"info","optim",4,49,"imgNWTK/FindOutNow.jpg","target","optim",118,"info, optim",70,130
34179,"info","optim",4,49,"imgNWTK/KeepItSecret.jpg","non-target","sub",88,"info, optim",70,130
34179,"info","optim",4,50,"imgNWTK/KeepItSecret.jpg","non-target","sub",78,"info, optim",70,130
34179,"info","optim",4,50,"imgNWTK/FindOutNow.jpg","target","optim",127,"info, optim",70,130
34179,"info","optim",4,51,"imgNWTK/FindOutNow.jpg","target","optim",127,"info, optim",70,130
34179,"info","optim",4,51,"imgNWTK/KeepItSecret.jpg","non-target","sub",78,"info, optim",70,130
34179,"info","optim",4,52,"imgNWTK/FindOutNow.jpg","target","optim",127,"info, optim",70,130
34179,"info","optim",4,52,"imgNWTK/KeepItSecret.jpg","non-target","sub",78,"info, optim",70,130
34179,"info","optim",4,53,"imgNWTK/KeepItSecret.jpg","non-target","sub",78,"info, optim",70,130
34179,"info","optim",4,53,"imgNWTK/FindOutNow.jpg","target","optim",127,"info, optim",70,130
34179,"info","optim",4,54,"imgNWTK/KeepItSecret.jpg","non-target","sub",78,"info, optim",70,130
34179,"info","optim",4,54,"imgNWTK/FindOutNow.jpg","target","optim",111,"info, optim",70,130
34179,"info","optim",4,55,"imgNWTK/FindOutNow.jpg","target","optim",78,"info, optim",70,130
34179,"info","optim",4,55,"imgNWTK/KeepItSecret.jpg","non-target","sub",111,"info, optim",70,130
34179,"info","optim",4,56,"imgNWTK/FindOutNow.jpg","target","optim",127,"info, optim",70,130
34179,"info","optim",4,56,"imgNWTK/KeepItSecret.jpg","non-target","sub",78,"info, optim",70,130
34179,"info","optim",4,57,"imgNWTK/KeepItSecret.jpg","non-target","sub",74,"info, optim",70,130
34179,"info","optim",4,57,"imgNWTK/FindOutNow.jpg","target","optim",111,"info, optim",70,130
34179,"info","optim",4,58,"imgNWTK/KeepItSecret.jpg","non-target","sub",74,"info, optim",70,130
34179,"info","optim",4,58,"imgNWTK/FindOutNow.jpg","target","optim",127,"info, optim",70,130
34179,"info","optim",4,59,"imgNWTK/KeepItSecret.jpg","non-target","sub",127,"info, optim",70,130
34179,"info","optim",4,59,"imgNWTK/FindOutNow.jpg","target","optim",78,"info, optim",70,130
34179,"info","optim",4,60,"imgNWTK/FindOutNow.jpg","target","optim",127,"info, optim",70,130
34179,"info","optim",4,60,"imgNWTK/KeepItSecret.jpg","non-target","sub",78,"info, optim",70,130
34697,"info","optim",4,46,"imgNWTK/KeepItSecret.jpg","non-target","sub",75,"info, optim",70,130
34697,"info","optim",4,46,"imgNWTK/FindOutNow.jpg","target","optim",120,"info, optim",70,130
34697,"info","optim",4,47,"imgNWTK/KeepItSecret.jpg","non-target","sub",76,"info, optim",70,130
34697,"info","optim",4,47,"imgNWTK/FindOutNow.jpg","target","optim",121,"info, optim",70,130
34697,"info","optim",4,48,"imgNWTK/FindOutNow.jpg","target","optim",80,"info, optim",70,130
34697,"info","optim",4,48,"imgNWTK/KeepItSecret.jpg","non-target","sub",116,"info, optim",70,130
34697,"info","optim",4,49,"imgNWTK/FindOutNow.jpg","target","optim",118,"info, optim",70,130
34697,"info","optim",4,49,"imgNWTK/KeepItSecret.jpg","non-target","sub",80,"info, optim",70,130
34697,"info","optim",4,50,"imgNWTK/FindOutNow.jpg","target","optim",120,"info, optim",70,130
34697,"info","optim",4,50,"imgNWTK/KeepItSecret.jpg","non-target","sub",77,"info, optim",70,130
34697,"info","optim",4,51,"imgNWTK/KeepItSecret.jpg","non-target","sub",79,"info, optim",70,130
34697,"info","optim",4,51,"imgNWTK/FindOutNow.jpg","target","optim",120,"info, optim",70,130
34697,"info","optim",4,52,"imgNWTK/KeepItSecret.jpg","non-target","sub",80,"info, optim",70,130
34697,"info","optim",4,52,"imgNWTK/FindOutNow.jpg","target","optim",120,"info, optim",70,130
34697,"info","optim",4,53,"imgNWTK/FindOutNow.jpg","target","optim",122,"info, optim",70,130
34697,"info","optim",4,53,"imgNWTK/KeepItSecret.jpg","non-target","sub",80,"info, optim",70,130
34697,"info","optim",4,54,"imgNWTK/KeepItSecret.jpg","non-target","sub",76,"info, optim",70,130
34697,"info","optim",4,54,"imgNWTK/FindOutNow.jpg","target","optim",126,"info, optim",70,130
34697,"info","optim",4,55,"imgNWTK/KeepItSecret.jpg","non-target","sub",81,"info, optim",70,130
34697,"info","optim",4,55,"imgNWTK/FindOutNow.jpg","target","optim",126,"info, optim",70,130
34697,"info","optim",4,56,"imgNWTK/KeepItSecret.jpg","non-target","sub",82,"info, optim",70,130
34697,"info","optim",4,56,"imgNWTK/FindOutNow.jpg","target","optim",120,"info, optim",70,130
34697,"info","optim",4,57,"imgNWTK/KeepItSecret.jpg","non-target","sub",81,"info, optim",70,130
34697,"info","optim",4,57,"imgNWTK/FindOutNow.jpg","target","optim",120,"info, optim",70,130
34697,"info","optim",4,58,"imgNWTK/KeepItSecret.jpg","non-target","sub",79,"info, optim",70,130
34697,"info","optim",4,58,"imgNWTK/FindOutNow.jpg","target","optim",120,"info, optim",70,130
34697,"info","optim",4,59,"imgNWTK/FindOutNow.jpg","target","optim",79,"info, optim",70,130
34697,"info","optim",4,59,"imgNWTK/KeepItSecret.jpg","non-target","sub",123,"info, optim",70,130
34697,"info","optim",4,60,"imgNWTK/KeepItSecret.jpg","non-target","sub",78,"info, optim",70,130
34697,"info","optim",4,60,"imgNWTK/FindOutNow.jpg","target","optim",120,"info, optim",70,130
38674,"info","eq",4,46,"imgNWTK/KeepItSecret.jpg","non-target","NA",96,"info, eq",90,110
38674,"info","eq",4,46,"imgNWTK/FindOutNow.jpg","target","NA",96,"info, eq",90,110
38674,"info","eq",4,47,"imgNWTK/KeepItSecret.jpg","non-target","NA",96,"info, eq",90,110
38674,"info","eq",4,47,"imgNWTK/FindOutNow.jpg","target","NA",96,"info, eq",90,110
38674,"info","eq",4,48,"imgNWTK/KeepItSecret.jpg","non-target","NA",96,"info, eq",90,110
38674,"info","eq",4,48,"imgNWTK/FindOutNow.jpg","target","NA",96,"info, eq",90,110
38674,"info","eq",4,49,"imgNWTK/KeepItSecret.jpg","non-target","NA",96,"info, eq",90,110
38674,"info","eq",4,49,"imgNWTK/FindOutNow.jpg","target","NA",96,"info, eq",90,110
38674,"info","eq",4,50,"imgNWTK/KeepItSecret.jpg","non-target","NA",96,"info, eq",90,110
38674,"info","eq",4,50,"imgNWTK/FindOutNow.jpg","target","NA",96,"info, eq",90,110
38674,"info","eq",4,51,"imgNWTK/KeepItSecret.jpg","non-target","NA",96,"info, eq",90,110
38674,"info","eq",4,51,"imgNWTK/FindOutNow.jpg","target","NA",96,"info, eq",90,110
38674,"info","eq",4,52,"imgNWTK/KeepItSecret.jpg","non-target","NA",96,"info, eq",90,110
38674,"info","eq",4,52,"imgNWTK/FindOutNow.jpg","target","NA",96,"info, eq",90,110
38674,"info","eq",4,53,"imgNWTK/FindOutNow.jpg","target","NA",96,"info, eq",90,110
38674,"info","eq",4,53,"imgNWTK/KeepItSecret.jpg","non-target","NA",96,"info, eq",90,110
38674,"info","eq",4,54,"imgNWTK/KeepItSecret.jpg","non-target","NA",96,"info, eq",90,110
38674,"info","eq",4,54,"imgNWTK/FindOutNow.jpg","target","NA",96,"info, eq",90,110
38674,"info","eq",4,55,"imgNWTK/FindOutNow.jpg","target","NA",96,"info, eq",90,110
38674,"info","eq",4,55,"imgNWTK/KeepItSecret.jpg","non-target","NA",96,"info, eq",90,110
38674,"info","eq",4,56,"imgNWTK/FindOutNow.jpg","target","NA",96,"info, eq",90,110
38674,"info","eq",4,56,"imgNWTK/KeepItSecret.jpg","non-target","NA",96,"info, eq",90,110
38674,"info","eq",4,57,"imgNWTK/FindOutNow.jpg","target","NA",96,"info, eq",90,110
38674,"info","eq",4,57,"imgNWTK/KeepItSecret.jpg","non-target","NA",96,"info, eq",90,110
38674,"info","eq",4,58,"imgNWTK/KeepItSecret.jpg","non-target","NA",96,"info, eq",90,110
38674,"info","eq",4,58,"imgNWTK/FindOutNow.jpg","target","NA",96,"info, eq",90,110
38674,"info","eq",4,59,"imgNWTK/FindOutNow.jpg","target","NA",98,"info, eq",90,110
38674,"info","eq",4,59,"imgNWTK/KeepItSecret.jpg","non-target","NA",98,"info, eq",90,110
38674,"info","eq",4,60,"imgNWTK/KeepItSecret.jpg","non-target","NA",98,"info, eq",90,110
38674,"info","eq",4,60,"imgNWTK/FindOutNow.jpg","target","NA",100,"info, eq",90,110
38778,"info","sub",4,46,"imgNWTK/KeepItSecret.jpg","non-target","optim",113,"info, sub",70,130
38778,"info","sub",4,46,"imgNWTK/FindOutNow.jpg","target","sub",78,"info, sub",70,130
38778,"info","sub",4,47,"imgNWTK/KeepItSecret.jpg","non-target","optim",120,"info, sub",70,130
38778,"info","sub",4,47,"imgNWTK/FindOutNow.jpg","target","sub",80,"info, sub",70,130
38778,"info","sub",4,48,"imgNWTK/FindOutNow.jpg","target","sub",118,"info, sub",70,130
38778,"info","sub",4,48,"imgNWTK/KeepItSecret.jpg","non-target","optim",78,"info, sub",70,130
38778,"info","sub",4,49,"imgNWTK/KeepItSecret.jpg","non-target","optim",118,"info, sub",70,130
38778,"info","sub",4,49,"imgNWTK/FindOutNow.jpg","target","sub",81,"info, sub",70,130
38778,"info","sub",4,50,"imgNWTK/KeepItSecret.jpg","non-target","optim",117,"info, sub",70,130
38778,"info","sub",4,50,"imgNWTK/FindOutNow.jpg","target","sub",81,"info, sub",70,130
38778,"info","sub",4,51,"imgNWTK/FindOutNow.jpg","target","sub",70,"info, sub",70,130
38778,"info","sub",4,51,"imgNWTK/KeepItSecret.jpg","non-target","optim",118,"info, sub",70,130
38778,"info","sub",4,52,"imgNWTK/FindOutNow.jpg","target","sub",80,"info, sub",70,130
38778,"info","sub",4,52,"imgNWTK/KeepItSecret.jpg","non-target","optim",115,"info, sub",70,130
38778,"info","sub",4,53,"imgNWTK/KeepItSecret.jpg","non-target","optim",125,"info, sub",70,130
38778,"info","sub",4,53,"imgNWTK/FindOutNow.jpg","target","sub",78,"info, sub",70,130
38778,"info","sub",4,54,"imgNWTK/FindOutNow.jpg","target","sub",80,"info, sub",70,130
38778,"info","sub",4,54,"imgNWTK/KeepItSecret.jpg","non-target","optim",125,"info, sub",70,130
38778,"info","sub",4,55,"imgNWTK/FindOutNow.jpg","target","sub",80,"info, sub",70,130
38778,"info","sub",4,55,"imgNWTK/KeepItSecret.jpg","non-target","optim",125,"info, sub",70,130
38778,"info","sub",4,56,"imgNWTK/FindOutNow.jpg","target","sub",80,"info, sub",70,130
38778,"info","sub",4,56,"imgNWTK/KeepItSecret.jpg","non-target","optim",125,"info, sub",70,130
38778,"info","sub",4,57,"imgNWTK/FindOutNow.jpg","target","sub",80,"info, sub",70,130
38778,"info","sub",4,57,"imgNWTK/KeepItSecret.jpg","non-target","optim",120,"info, sub",70,130
38778,"info","sub",4,58,"imgNWTK/KeepItSecret.jpg","non-target","optim",120,"info, sub",70,130
38778,"info","sub",4,58,"imgNWTK/FindOutNow.jpg","target","sub",70,"info, sub",70,130
38778,"info","sub",4,59,"imgNWTK/FindOutNow.jpg","target","sub",70,"info, sub",70,130
38778,"info","sub",4,59,"imgNWTK/KeepItSecret.jpg","non-target","optim",122,"info, sub",70,130
38778,"info","sub",4,60,"imgNWTK/KeepItSecret.jpg","non-target","optim",130,"info, sub",70,130
38778,"info","sub",4,60,"imgNWTK/FindOutNow.jpg","target","sub",75,"info, sub",70,130
38993,"info","eq",4,46,"imgNWTK/KeepItSecret.jpg","non-target","NA",96,"info, eq",90,110
38993,"info","eq",4,46,"imgNWTK/FindOutNow.jpg","target","NA",105,"info, eq",90,110
38993,"info","eq",4,47,"imgNWTK/FindOutNow.jpg","target","NA",100,"info, eq",90,110
38993,"info","eq",4,47,"imgNWTK/KeepItSecret.jpg","non-target","NA",108,"info, eq",90,110
38993,"info","eq",4,48,"imgNWTK/FindOutNow.jpg","target","NA",108,"info, eq",90,110
38993,"info","eq",4,48,"imgNWTK/KeepItSecret.jpg","non-target","NA",100,"info, eq",90,110
38993,"info","eq",4,49,"imgNWTK/FindOutNow.jpg","target","NA",105,"info, eq",90,110
38993,"info","eq",4,49,"imgNWTK/KeepItSecret.jpg","non-target","NA",100,"info, eq",90,110
38993,"info","eq",4,50,"imgNWTK/FindOutNow.jpg","target","NA",102,"info, eq",90,110
38993,"info","eq",4,50,"imgNWTK/KeepItSecret.jpg","non-target","NA",100,"info, eq",90,110
38993,"info","eq",4,51,"imgNWTK/FindOutNow.jpg","target","NA",104,"info, eq",90,110
38993,"info","eq",4,51,"imgNWTK/KeepItSecret.jpg","non-target","NA",96,"info, eq",90,110
38993,"info","eq",4,52,"imgNWTK/KeepItSecret.jpg","non-target","NA",103,"info, eq",90,110
38993,"info","eq",4,52,"imgNWTK/FindOutNow.jpg","target","NA",97,"info, eq",90,110
38993,"info","eq",4,53,"imgNWTK/FindOutNow.jpg","target","NA",105,"info, eq",90,110
38993,"info","eq",4,53,"imgNWTK/KeepItSecret.jpg","non-target","NA",98,"info, eq",90,110
38993,"info","eq",4,54,"imgNWTK/KeepItSecret.jpg","non-target","NA",100,"info, eq",90,110
38993,"info","eq",4,54,"imgNWTK/FindOutNow.jpg","target","NA",100,"info, eq",90,110
38993,"info","eq",4,55,"imgNWTK/FindOutNow.jpg","target","NA",105,"info, eq",90,110
38993,"info","eq",4,55,"imgNWTK/KeepItSecret.jpg","non-target","NA",100,"info, eq",90,110
38993,"info","eq",4,56,"imgNWTK/FindOutNow.jpg","target","NA",98,"info, eq",90,110
38993,"info","eq",4,56,"imgNWTK/KeepItSecret.jpg","non-target","NA",98,"info, eq",90,110
38993,"info","eq",4,57,"imgNWTK/FindOutNow.jpg","target","NA",105,"info, eq",90,110
38993,"info","eq",4,57,"imgNWTK/KeepItSecret.jpg","non-target","NA",100,"info, eq",90,110
38993,"info","eq",4,58,"imgNWTK/KeepItSecret.jpg","non-target","NA",100,"info, eq",90,110
38993,"info","eq",4,58,"imgNWTK/FindOutNow.jpg","target","NA",105,"info, eq",90,110
38993,"info","eq",4,59,"imgNWTK/KeepItSecret.jpg","non-target","NA",100,"info, eq",90,110
38993,"info","eq",4,59,"imgNWTK/FindOutNow.jpg","target","NA",100,"info, eq",90,110
38993,"info","eq",4,60,"imgNWTK/FindOutNow.jpg","target","NA",100,"info, eq",90,110
38993,"info","eq",4,60,"imgNWTK/KeepItSecret.jpg","non-target","NA",100,"info, eq",90,110
3977,"noninfo","eq",4,46,"imgNWTK/square.png","non-target","NA",103,"noninfo, eq",90,110
3977,"noninfo","eq",4,46,"imgNWTK/triangle.png","target","NA",93,"noninfo, eq",90,110
3977,"noninfo","eq",4,47,"imgNWTK/square.png","non-target","NA",104,"noninfo, eq",90,110
3977,"noninfo","eq",4,47,"imgNWTK/triangle.png","target","NA",93,"noninfo, eq",90,110
3977,"noninfo","eq",4,48,"imgNWTK/triangle.png","target","NA",93,"noninfo, eq",90,110
3977,"noninfo","eq",4,48,"imgNWTK/square.png","non-target","NA",106,"noninfo, eq",90,110
3977,"noninfo","eq",4,49,"imgNWTK/triangle.png","target","NA",91,"noninfo, eq",90,110
3977,"noninfo","eq",4,49,"imgNWTK/square.png","non-target","NA",104,"noninfo, eq",90,110
3977,"noninfo","eq",4,50,"imgNWTK/square.png","non-target","NA",109,"noninfo, eq",90,110
3977,"noninfo","eq",4,50,"imgNWTK/triangle.png","target","NA",95,"noninfo, eq",90,110
3977,"noninfo","eq",4,51,"imgNWTK/triangle.png","target","NA",93,"noninfo, eq",90,110
3977,"noninfo","eq",4,51,"imgNWTK/square.png","non-target","NA",106,"noninfo, eq",90,110
3977,"noninfo","eq",4,52,"imgNWTK/square.png","non-target","NA",105,"noninfo, eq",90,110
3977,"noninfo","eq",4,52,"imgNWTK/triangle.png","target","NA",93,"noninfo, eq",90,110
3977,"noninfo","eq",4,53,"imgNWTK/square.png","non-target","NA",106,"noninfo, eq",90,110
3977,"noninfo","eq",4,53,"imgNWTK/triangle.png","target","NA",93,"noninfo, eq",90,110
3977,"noninfo","eq",4,54,"imgNWTK/square.png","non-target","NA",106,"noninfo, eq",90,110
3977,"noninfo","eq",4,54,"imgNWTK/triangle.png","target","NA",93,"noninfo, eq",90,110
3977,"noninfo","eq",4,55,"imgNWTK/triangle.png","target","NA",93,"noninfo, eq",90,110
3977,"noninfo","eq",4,55,"imgNWTK/square.png","non-target","NA",106,"noninfo, eq",90,110
3977,"noninfo","eq",4,56,"imgNWTK/triangle.png","target","NA",93,"noninfo, eq",90,110
3977,"noninfo","eq",4,56,"imgNWTK/square.png","non-target","NA",106,"noninfo, eq",90,110
3977,"noninfo","eq",4,57,"imgNWTK/triangle.png","target","NA",93,"noninfo, eq",90,110
3977,"noninfo","eq",4,57,"imgNWTK/square.png","non-target","NA",106,"noninfo, eq",90,110
3977,"noninfo","eq",4,58,"imgNWTK/square.png","non-target","NA",106,"noninfo, eq",90,110
3977,"noninfo","eq",4,58,"imgNWTK/triangle.png","target","NA",93,"noninfo, eq",90,110
3977,"noninfo","eq",4,59,"imgNWTK/triangle.png","target","NA",93,"noninfo, eq",90,110
3977,"noninfo","eq",4,59,"imgNWTK/square.png","non-target","NA",106,"noninfo, eq",90,110
3977,"noninfo","eq",4,60,"imgNWTK/triangle.png","target","NA",93,"noninfo, eq",90,110
3977,"noninfo","eq",4,60,"imgNWTK/square.png","non-target","NA",106,"noninfo, eq",90,110
44023,"info","sub",4,46,"imgNWTK/FindOutNow.jpg","target","sub",80,"info, sub",70,130
44023,"info","sub",4,46,"imgNWTK/KeepItSecret.jpg","non-target","optim",120,"info, sub",70,130
44023,"info","sub",4,47,"imgNWTK/FindOutNow.jpg","target","sub",80,"info, sub",70,130
44023,"info","sub",4,47,"imgNWTK/KeepItSecret.jpg","non-target","optim",110,"info, sub",70,130
44023,"info","sub",4,48,"imgNWTK/FindOutNow.jpg","target","sub",80,"info, sub",70,130
44023,"info","sub",4,48,"imgNWTK/KeepItSecret.jpg","non-target","optim",110,"info, sub",70,130
44023,"info","sub",4,49,"imgNWTK/KeepItSecret.jpg","non-target","optim",90,"info, sub",70,130
44023,"info","sub",4,49,"imgNWTK/FindOutNow.jpg","target","sub",110,"info, sub",70,130
44023,"info","sub",4,50,"imgNWTK/KeepItSecret.jpg","non-target","optim",110,"info, sub",70,130
44023,"info","sub",4,50,"imgNWTK/FindOutNow.jpg","target","sub",80,"info, sub",70,130
44023,"info","sub",4,51,"imgNWTK/KeepItSecret.jpg","non-target","optim",120,"info, sub",70,130
44023,"info","sub",4,51,"imgNWTK/FindOutNow.jpg","target","sub",80,"info, sub",70,130
44023,"info","sub",4,52,"imgNWTK/FindOutNow.jpg","target","sub",80,"info, sub",70,130
44023,"info","sub",4,52,"imgNWTK/KeepItSecret.jpg","non-target","optim",120,"info, sub",70,130
44023,"info","sub",4,53,"imgNWTK/KeepItSecret.jpg","non-target","optim",120,"info, sub",70,130
44023,"info","sub",4,53,"imgNWTK/FindOutNow.jpg","target","sub",80,"info, sub",70,130
44023,"info","sub",4,54,"imgNWTK/FindOutNow.jpg","target","sub",80,"info, sub",70,130
44023,"info","sub",4,54,"imgNWTK/KeepItSecret.jpg","non-target","optim",120,"info, sub",70,130
44023,"info","sub",4,55,"imgNWTK/KeepItSecret.jpg","non-target","optim",120,"info, sub",70,130
44023,"info","sub",4,55,"imgNWTK/FindOutNow.jpg","target","sub",80,"info, sub",70,130
44023,"info","sub",4,56,"imgNWTK/KeepItSecret.jpg","non-target","optim",120,"info, sub",70,130
44023,"info","sub",4,56,"imgNWTK/FindOutNow.jpg","target","sub",80,"info, sub",70,130
44023,"info","sub",4,57,"imgNWTK/FindOutNow.jpg","target","sub",80,"info, sub",70,130
44023,"info","sub",4,57,"imgNWTK/KeepItSecret.jpg","non-target","optim",120,"info, sub",70,130
44023,"info","sub",4,58,"imgNWTK/FindOutNow.jpg","target","sub",80,"info, sub",70,130
44023,"info","sub",4,58,"imgNWTK/KeepItSecret.jpg","non-target","optim",120,"info, sub",70,130
44023,"info","sub",4,59,"imgNWTK/FindOutNow.jpg","target","sub",79,"info, sub",70,130
44023,"info","sub",4,59,"imgNWTK/KeepItSecret.jpg","non-target","optim",127,"info, sub",70,130
44023,"info","sub",4,60,"imgNWTK/KeepItSecret.jpg","non-target","optim",117,"info, sub",70,130
44023,"info","sub",4,60,"imgNWTK/FindOutNow.jpg","target","sub",79,"info, sub",70,130
4538,"info","sub",4,46,"imgNWTK/KeepItSecret.jpg","non-target","optim",125,"info, sub",70,130
4538,"info","sub",4,46,"imgNWTK/FindOutNow.jpg","target","sub",78,"info, sub",70,130
4538,"info","sub",4,47,"imgNWTK/KeepItSecret.jpg","non-target","optim",125,"info, sub",70,130
4538,"info","sub",4,47,"imgNWTK/FindOutNow.jpg","target","sub",80,"info, sub",70,130
4538,"info","sub",4,48,"imgNWTK/KeepItSecret.jpg","non-target","optim",125,"info, sub",70,130
4538,"info","sub",4,48,"imgNWTK/FindOutNow.jpg","target","sub",75,"info, sub",70,130
4538,"info","sub",4,49,"imgNWTK/FindOutNow.jpg","target","sub",125,"info, sub",70,130
4538,"info","sub",4,49,"imgNWTK/KeepItSecret.jpg","non-target","optim",90,"info, sub",70,130
4538,"info","sub",4,50,"imgNWTK/KeepItSecret.jpg","non-target","optim",125,"info, sub",70,130
4538,"info","sub",4,50,"imgNWTK/FindOutNow.jpg","target","sub",90,"info, sub",70,130
4538,"info","sub",4,51,"imgNWTK/FindOutNow.jpg","target","sub",70,"info, sub",70,130
4538,"info","sub",4,51,"imgNWTK/KeepItSecret.jpg","non-target","optim",125,"info, sub",70,130
4538,"info","sub",4,52,"imgNWTK/FindOutNow.jpg","target","sub",70,"info, sub",70,130
4538,"info","sub",4,52,"imgNWTK/KeepItSecret.jpg","non-target","optim",120,"info, sub",70,130
4538,"info","sub",4,53,"imgNWTK/KeepItSecret.jpg","non-target","optim",70,"info, sub",70,130
4538,"info","sub",4,53,"imgNWTK/FindOutNow.jpg","target","sub",100,"info, sub",70,130
4538,"info","sub",4,54,"imgNWTK/FindOutNow.jpg","target","sub",70,"info, sub",70,130
4538,"info","sub",4,54,"imgNWTK/KeepItSecret.jpg","non-target","optim",100,"info, sub",70,130
4538,"info","sub",4,55,"imgNWTK/FindOutNow.jpg","target","sub",80,"info, sub",70,130
4538,"info","sub",4,55,"imgNWTK/KeepItSecret.jpg","non-target","optim",100,"info, sub",70,130
4538,"info","sub",4,56,"imgNWTK/KeepItSecret.jpg","non-target","optim",110,"info, sub",70,130
4538,"info","sub",4,56,"imgNWTK/FindOutNow.jpg","target","sub",80,"info, sub",70,130
4538,"info","sub",4,57,"imgNWTK/KeepItSecret.jpg","non-target","optim",100,"info, sub",70,130
4538,"info","sub",4,57,"imgNWTK/FindOutNow.jpg","target","sub",90,"info, sub",70,130
4538,"info","sub",4,58,"imgNWTK/KeepItSecret.jpg","non-target","optim",100,"info, sub",70,130
4538,"info","sub",4,58,"imgNWTK/FindOutNow.jpg","target","sub",90,"info, sub",70,130
4538,"info","sub",4,59,"imgNWTK/FindOutNow.jpg","target","sub",90,"info, sub",70,130
4538,"info","sub",4,59,"imgNWTK/KeepItSecret.jpg","non-target","optim",100,"info, sub",70,130
4538,"info","sub",4,60,"imgNWTK/FindOutNow.jpg","target","sub",77,"info, sub",70,130
4538,"info","sub",4,60,"imgNWTK/KeepItSecret.jpg","non-target","optim",125,"info, sub",70,130
45540,"info","optim",4,46,"imgNWTK/KeepItSecret.jpg","non-target","sub",126,"info, optim",70,130
45540,"info","optim",4,46,"imgNWTK/FindOutNow.jpg","target","optim",126,"info, optim",70,130
45540,"info","optim",4,47,"imgNWTK/KeepItSecret.jpg","non-target","sub",126,"info, optim",70,130
45540,"info","optim",4,47,"imgNWTK/FindOutNow.jpg","target","optim",126,"info, optim",70,130
45540,"info","optim",4,48,"imgNWTK/KeepItSecret.jpg","non-target","sub",127,"info, optim",70,130
45540,"info","optim",4,48,"imgNWTK/FindOutNow.jpg","target","optim",127,"info, optim",70,130
45540,"info","optim",4,49,"imgNWTK/FindOutNow.jpg","target","optim",124,"info, optim",70,130
45540,"info","optim",4,49,"imgNWTK/KeepItSecret.jpg","non-target","sub",124,"info, optim",70,130
45540,"info","optim",4,50,"imgNWTK/FindOutNow.jpg","target","optim",121,"info, optim",70,130
